InvoiceID,OrderID,CardID,TotalAmount,Discount,FinalAmount,CreatedAt
INV08290,ORD04502,CARD02223,315.26,31.14,284.12,2024-02-16
INV08291,ORD00666,CARD09259,412.34,32.49,379.85,2024-06-23
INV08292,ORD00026,CARD04804,178.47,9.38,169.09,2024-07-14
INV08293,ORD07687,CARD00591,135.01,18.5,116.51,2024-06-13
INV08294,ORD02055,CARD08109,250.9,2.05,248.85,2024-02-22
INV08295,ORD03797,CARD01590,244.55,8.92,235.63,2024-04-01
INV08296,ORD01999,CARD02068,461.78,19.35,442.43,2024-04-25
INV08297,ORD08670,CARD07369,328.36,37.22,291.14,2024-01-27
INV08298,ORD03318,CARD03764,498.05,16.85,481.2,2024-10-27
INV08299,ORD02516,CARD08865,391.49,27.59,363.9,2024-07-09
INV08300,ORD06374,CARD01636,381.4,0.21,381.19,2024-04-08
INV08301,ORD04323,CARD09768,372.73,18.56,354.17,2024-03-16
INV08302,ORD04266,CARD00843,229.28,7.5,221.78,2024-08-06
INV08303,ORD02659,CARD00860,51.6,12.87,38.73,2024-04-07
INV08304,ORD02333,CARD00112,324.47,36.91,287.56,2024-03-04
INV08305,ORD04581,CARD01819,476.78,12.15,464.63,2024-01-11
INV08306,ORD03148,CARD05128,144.76,40.03,104.73,2024-01-14
INV08307,ORD08016,CARD03124,486.93,4.9,482.03,2024-09-20
INV08308,ORD00902,CARD07473,54.31,31.68,22.63,2023-12-25
INV08309,ORD04272,CARD00253,462.09,11.48,450.61,2024-07-09
INV08310,ORD08852,CARD09104,161.04,2.88,158.16,2024-07-04
INV08311,ORD09762,CARD01041,104.33,0.27,104.06,2024-03-04
INV08312,ORD01914,CARD01537,297.95,26.36,271.59,2024-08-30
INV08313,ORD08810,CARD01581,393.63,37.97,355.66,2024-10-30
INV08314,ORD02938,CARD08341,150.1,25.08,125.02,2024-05-24
INV08315,ORD06421,CARD02263,331.99,7.01,324.98,2024-10-20
INV08316,ORD00907,CARD07828,432.81,13.32,419.49,2024-02-03
INV08317,ORD06659,CARD00064,162.45,46.57,115.88,2024-09-29
INV08318,ORD03031,CARD00158,81.25,15.7,65.55,2024-10-02
INV08319,ORD01736,CARD01439,309.58,23.36,286.22,2024-02-15
INV08320,ORD04782,CARD02676,223.1,31.4,191.7,2024-02-23
INV08321,ORD04298,CARD00811,172.49,16.41,156.08,2024-03-13
INV08322,ORD09769,CARD09114,206.64,17.13,189.51,2024-07-03
INV08323,ORD06607,CARD09806,488.78,20.07,468.71,2024-01-29
INV08324,ORD05502,CARD07737,402.28,18.95,383.33,2024-10-16
INV08325,ORD02831,CARD06181,423.1,11.73,411.37,2024-09-03
INV08326,ORD03730,CARD06526,269.34,1.82,267.52,2024-04-05
INV08327,ORD01598,CARD05408,289.25,3.54,285.71,2024-07-29
INV08328,ORD00987,CARD01164,345.56,4.95,340.61,2024-04-22
INV08329,ORD03993,CARD05994,352.28,13.51,338.77,2024-03-15
INV08330,ORD06743,CARD05694,181.03,29.02,152.01,2024-07-20
INV08331,ORD02222,CARD08363,380.95,37.67,343.28,2024-05-01
INV08332,ORD05534,CARD01390,396.86,19.2,377.66,2024-05-16
INV08333,ORD00129,CARD00065,342.22,17.78,324.44,2024-08-07
INV08334,ORD04777,CARD03233,319.26,39.2,280.06,2024-11-29
INV08335,ORD05203,CARD06789,211.92,43.21,168.71,2024-09-26
INV08336,ORD07713,CARD05632,252.54,30.05,222.49,2023-12-22
INV08337,ORD01378,CARD05763,344.91,48.22,296.69,2024-03-07
INV08338,ORD06747,CARD05822,471.67,16.53,455.14,2023-12-21
INV08339,ORD09300,CARD08162,56.11,21.57,34.54,2024-08-22
INV08340,ORD07198,CARD02633,308.93,9.87,299.06,2024-08-10
INV08341,ORD09770,CARD00665,213.89,41.33,172.56,2024-12-12
INV08342,ORD08015,CARD03105,94.1,23.33,70.77,2024-02-13
INV08343,ORD01436,CARD06976,397.87,34.54,363.33,2024-03-27
INV08344,ORD02527,CARD07701,291.63,46.77,244.86,2024-06-12
INV08345,ORD00093,CARD06453,347.23,36.66,310.57,2024-06-10
INV08346,ORD02170,CARD01062,362.91,0.45,362.46,2024-11-01
INV08347,ORD09457,CARD08864,420.54,26.52,394.02,2024-11-06
INV08348,ORD03373,CARD06141,288.19,17.46,270.73,2024-02-20
INV08349,ORD07220,CARD06821,356.81,13.73,343.08,2024-04-29
INV08350,ORD05670,CARD00589,271.28,12.41,258.87,2024-04-19
INV08351,ORD05113,CARD06404,375.42,38.5,336.92,2024-08-21
INV08352,ORD04847,CARD09339,125.34,3.2,122.14,2024-11-12
INV08353,ORD00072,CARD06814,101.22,43.31,57.91,2024-11-28
INV08354,ORD08899,CARD05048,396.21,19.56,376.65,2024-01-25
INV08355,ORD05086,CARD05662,306.65,36.77,269.88,2024-10-12
INV08356,ORD05085,CARD07814,219.92,49.5,170.42,2024-08-04
INV08357,ORD04082,CARD00747,70.59,11.89,58.7,2024-07-26
INV08358,ORD02121,CARD08724,150.86,30.37,120.49,2024-03-20
INV08359,ORD08133,CARD06042,192.08,39.87,152.21,2024-07-08
INV08360,ORD08397,CARD04247,405.14,20.84,384.3,2024-02-04
INV08361,ORD05544,CARD05927,422.98,14.6,408.38,2024-02-02
INV08362,ORD08920,CARD08246,281.81,43.75,238.06,2024-02-14
INV08363,ORD02785,CARD09759,266.44,22.28,244.16,2023-12-30
INV08364,ORD00500,CARD07515,253.98,8.55,245.43,2024-10-20
INV08365,ORD06254,CARD06060,437.49,19.11,418.38,2024-08-07
INV08366,ORD09775,CARD01886,359.45,7.72,351.73,2024-01-02
INV08367,ORD08214,CARD07333,392.0,38.9,353.1,2024-02-19
INV08368,ORD02448,CARD05333,151.28,38.83,112.45,2024-03-05
INV08369,ORD03001,CARD09752,175.04,28.42,146.62,2024-03-09
INV08370,ORD02756,CARD02082,91.88,9.22,82.66,2024-12-16
INV08371,ORD04809,CARD07655,88.09,21.67,66.42,2024-01-22
INV08372,ORD04538,CARD08400,54.9,29.94,24.96,2024-05-05
INV08373,ORD04024,CARD02370,452.81,6.37,446.44,2024-11-22
INV08374,ORD03366,CARD08142,384.79,39.95,344.84,2024-10-01
INV08375,ORD04338,CARD06094,395.81,24.06,371.75,2023-12-28
INV08376,ORD09595,CARD01777,107.58,21.96,85.62,2024-08-19
INV08377,ORD03643,CARD01080,342.3,43.47,298.83,2024-06-14
INV08378,ORD09600,CARD03118,227.38,25.89,201.49,2024-02-04
INV08379,ORD08397,CARD02504,365.27,36.31,328.96,2024-08-06
INV08380,ORD07727,CARD09285,478.85,35.66,443.19,2024-11-08
INV08381,ORD06213,CARD01418,140.94,40.38,100.56,2024-06-06
INV08382,ORD02635,CARD00886,232.05,29.94,202.11,2024-11-11
INV08383,ORD05752,CARD07342,354.64,23.59,331.05,2024-08-07
INV08384,ORD02263,CARD08298,348.6,2.17,346.43,2024-03-17
INV08385,ORD01597,CARD02789,242.91,14.25,228.66,2024-09-06
INV08386,ORD07771,CARD08972,347.65,45.58,302.07,2024-10-12
INV08387,ORD02161,CARD00500,163.4,34.35,129.05,2024-05-31
INV08388,ORD08086,CARD00335,358.7,11.69,347.01,2024-09-15
INV08389,ORD07785,CARD04137,53.81,10.67,43.14,2024-05-03
INV08390,ORD08376,CARD09294,357.65,6.78,350.87,2024-08-09
INV08391,ORD09486,CARD07807,326.36,30.38,295.98,2024-06-10
INV08392,ORD02020,CARD08189,179.47,44.15,135.32,2024-07-01
INV08393,ORD07134,CARD09135,201.28,29.94,171.34,2024-04-10
INV08394,ORD02234,CARD09683,267.37,24.76,242.61,2024-04-13
INV08395,ORD07535,CARD00408,307.49,10.35,297.14,2024-08-01
INV08396,ORD02260,CARD08229,453.82,23.12,430.7,2024-01-23
INV08397,ORD02919,CARD06706,494.95,26.13,468.82,2024-04-20
INV08398,ORD06740,CARD06219,152.7,6.19,146.51,2024-11-21
INV08399,ORD09892,CARD00093,393.26,6.62,386.64,2024-03-05
INV08400,ORD09766,CARD07867,402.14,12.34,389.8,2024-08-13
INV08401,ORD07705,CARD00818,208.11,25.61,182.5,2024-09-28
INV08402,ORD07668,CARD01845,406.03,26.62,379.41,2024-02-28
INV08403,ORD02920,CARD07402,299.77,41.6,258.17,2024-10-14
INV08404,ORD07308,CARD08893,263.98,39.64,224.34,2024-11-04
INV08405,ORD00471,CARD00270,427.28,1.23,426.05,2024-09-08
INV08406,ORD07972,CARD09948,456.12,44.85,411.27,2024-10-18
INV08407,ORD07067,CARD08222,65.08,11.04,54.04,2024-10-17
INV08408,ORD09919,CARD09816,442.01,14.56,427.45,2024-06-29
INV08409,ORD07014,CARD04359,341.4,7.33,334.07,2024-03-01
INV08410,ORD04591,CARD00202,457.89,37.96,419.93,2024-10-22
INV08411,ORD04697,CARD02533,479.73,30.11,449.62,2024-12-10
INV08412,ORD01009,CARD06107,431.54,48.81,382.73,2024-08-30
INV08413,ORD00795,CARD05361,157.62,28.72,128.9,2024-05-19
INV08414,ORD05971,CARD00884,488.04,29.67,458.37,2024-01-06
INV08415,ORD00589,CARD02303,99.68,4.7,94.98,2024-08-08
INV08416,ORD07701,CARD01163,399.47,33.39,366.08,2024-11-07
INV08417,ORD06200,CARD06098,269.82,48.33,221.49,2024-06-15
INV08418,ORD01709,CARD05174,378.28,30.65,347.63,2023-12-19
INV08419,ORD00927,CARD01931,360.56,47.13,313.43,2024-10-27
INV08420,ORD07812,CARD07245,450.71,37.0,413.71,2024-01-04
INV08421,ORD05522,CARD01513,114.64,11.49,103.15,2024-08-23
INV08422,ORD09504,CARD07460,132.19,35.44,96.75,2024-03-12
INV08423,ORD03588,CARD03107,275.2,34.15,241.05,2024-09-22
INV08424,ORD05195,CARD07634,456.46,33.88,422.58,2024-05-28
INV08425,ORD06610,CARD04276,410.92,28.28,382.64,2024-05-03
INV08426,ORD08890,CARD03875,484.56,5.26,479.3,2024-01-16
INV08427,ORD09500,CARD06780,387.74,37.1,350.64,2024-08-19
INV08428,ORD02407,CARD04217,396.26,10.38,385.88,2024-10-16
INV08429,ORD01145,CARD09480,335.56,23.23,312.33,2024-01-01
INV08430,ORD00339,CARD06335,52.11,23.42,28.69,2024-10-22
INV08431,ORD01053,CARD01123,288.06,4.03,284.03,2024-09-13
INV08432,ORD04023,CARD06170,346.03,32.68,313.35,2024-11-15
INV08433,ORD05485,CARD02877,329.69,42.34,287.35,2024-11-18
INV08434,ORD05270,CARD00563,247.86,18.52,229.34,2024-05-16
INV08435,ORD08153,CARD03786,427.42,4.49,422.93,2024-03-21
INV08436,ORD08322,CARD06294,336.34,10.25,326.09,2024-02-17
INV08437,ORD06392,CARD08176,497.69,11.08,486.61,2024-02-11
INV08438,ORD01060,CARD04624,170.29,14.46,155.83,2024-11-17
INV08439,ORD05775,CARD05742,137.07,8.21,128.86,2024-02-28
INV08440,ORD02208,CARD08121,454.76,35.16,419.6,2024-11-13
INV08441,ORD06143,CARD00648,415.6,0.1,415.5,2024-04-24
INV08442,ORD02796,CARD07381,192.66,21.22,171.44,2024-08-29
INV08443,ORD07154,CARD00310,474.22,40.95,433.27,2024-08-31
INV08444,ORD07525,CARD00610,311.89,34.15,277.74,2023-12-20
INV08445,ORD09296,CARD08414,189.92,42.18,147.74,2024-04-20
INV08446,ORD03678,CARD00916,279.4,33.38,246.02,2024-04-15
INV08447,ORD03450,CARD08399,251.95,25.93,226.02,2024-09-12
INV08448,ORD06505,CARD05474,472.02,37.28,434.74,2024-09-02
INV08449,ORD02132,CARD04856,404.6,49.9,354.7,2024-01-30
INV08450,ORD04643,CARD04459,77.07,23.33,53.74,2023-12-21
INV08451,ORD01052,CARD02120,378.75,28.41,350.34,2024-10-29
INV08452,ORD00495,CARD08166,322.0,46.08,275.92,2024-09-11
INV08453,ORD08031,CARD05355,351.04,19.67,331.37,2024-11-25
INV08454,ORD06332,CARD05935,338.03,35.2,302.83,2024-08-28
INV08455,ORD00887,CARD02014,269.25,31.99,237.26,2024-08-18
INV08456,ORD09535,CARD07951,50.68,43.37,7.31,2024-03-01
INV08457,ORD00759,CARD03094,204.24,1.34,202.9,2024-10-01
INV08458,ORD09115,CARD09182,278.93,29.64,249.29,2024-06-11
INV08459,ORD07101,CARD03077,122.69,45.28,77.41,2024-01-03
INV08460,ORD01789,CARD03393,250.99,46.64,204.35,2024-02-25
INV08461,ORD01640,CARD00187,165.24,29.75,135.49,2024-09-03
INV08462,ORD02325,CARD01739,377.1,33.58,343.52,2024-08-21
INV08463,ORD03116,CARD08659,267.98,2.95,265.03,2024-10-19
INV08464,ORD04379,CARD02417,194.0,22.63,171.37,2024-07-13
INV08465,ORD01185,CARD01342,212.98,39.26,173.72,2024-06-14
INV08466,ORD08721,CARD02839,115.97,3.48,112.49,2024-08-10
INV08467,ORD01255,CARD07959,474.56,34.9,439.66,2024-12-03
INV08468,ORD02410,CARD08244,422.35,36.72,385.63,2024-01-03
INV08469,ORD06867,CARD04954,262.33,34.53,227.8,2024-01-18
INV08470,ORD04386,CARD06167,207.58,46.47,161.11,2024-05-09
INV08471,ORD03463,CARD08460,493.65,8.68,484.97,2024-02-13
INV08472,ORD09470,CARD06375,321.32,22.77,298.55,2024-01-04
INV08473,ORD06634,CARD00011,497.67,17.0,480.67,2024-07-13
INV08474,ORD06502,CARD02929,473.59,47.18,426.41,2024-04-25
INV08475,ORD02599,CARD04352,172.23,49.65,122.58,2024-09-03
INV08476,ORD01924,CARD02207,81.47,4.1,77.37,2024-05-22
INV08477,ORD01061,CARD08987,55.02,3.54,51.48,2024-11-12
INV08478,ORD08334,CARD00935,408.45,48.8,359.65,2024-03-01
INV08479,ORD01119,CARD05755,432.15,26.59,405.56,2024-04-12
INV08480,ORD00233,CARD05499,440.43,29.52,410.91,2024-02-29
INV08481,ORD08125,CARD03313,374.46,2.65,371.81,2024-10-10
INV08482,ORD05189,CARD06830,146.47,44.35,102.12,2024-02-09
INV08483,ORD02185,CARD00232,144.77,15.69,129.08,2023-12-25
INV08484,ORD04113,CARD00166,278.03,6.41,271.62,2024-07-17
INV08485,ORD07116,CARD04153,80.47,33.75,46.72,2024-09-05
INV08486,ORD04344,CARD04123,404.29,41.73,362.56,2024-06-30
INV08487,ORD05030,CARD07397,247.79,45.55,202.24,2024-05-17
INV08488,ORD08860,CARD01528,418.84,47.91,370.93,2024-09-11
INV08489,ORD09633,CARD02617,172.63,33.99,138.64,2024-02-29
INV08490,ORD05925,CARD09636,193.98,15.5,178.48,2024-03-26
INV08491,ORD05178,CARD09827,81.44,44.53,36.91,2024-12-16
INV08492,ORD01128,CARD07200,341.0,10.07,330.93,2024-07-13
INV08493,ORD08338,CARD09173,353.68,27.15,326.53,2024-09-21
INV08494,ORD07834,CARD04581,167.43,32.09,135.34,2023-12-20
INV08495,ORD05311,CARD02237,200.7,34.94,165.76,2024-12-05
INV08496,ORD05588,CARD08078,212.51,38.38,174.13,2024-10-02
INV08497,ORD03233,CARD01475,158.33,11.1,147.23,2024-07-12
INV08498,ORD00198,CARD06798,377.67,23.49,354.18,2024-11-15
INV08499,ORD09318,CARD06608,279.36,13.65,265.71,2024-01-31
INV08500,ORD03280,CARD02952,181.71,31.83,149.88,2024-12-08
INV08501,ORD07163,CARD02482,96.52,25.52,71.0,2024-04-30
INV08502,ORD03254,CARD08481,158.45,36.32,122.13,2024-03-23
INV08503,ORD01716,CARD07380,87.88,14.37,73.51,2024-05-08
INV08504,ORD09634,CARD08032,265.1,28.56,236.54,2024-07-22
INV08505,ORD00296,CARD07032,472.11,18.7,453.41,2024-06-24
INV08506,ORD03220,CARD05248,352.42,40.53,311.89,2024-11-15
INV08507,ORD04432,CARD08564,232.84,29.0,203.84,2024-07-14
INV08508,ORD03972,CARD05605,260.35,25.37,234.98,2024-11-11
INV08509,ORD02844,CARD03287,64.69,13.78,50.91,2024-08-04
INV08510,ORD00917,CARD00491,147.68,7.92,139.76,2024-10-06
INV08511,ORD06304,CARD02679,292.9,42.57,250.33,2024-04-16
INV08512,ORD08955,CARD04080,466.19,17.27,448.92,2024-01-22
INV08513,ORD03700,CARD06003,139.13,38.61,100.52,2024-11-12
INV08514,ORD00103,CARD09255,373.09,47.15,325.94,2024-01-09
INV08515,ORD08002,CARD08459,479.42,30.25,449.17,2024-09-11
INV08516,ORD03005,CARD07596,268.55,38.45,230.1,2024-12-17
INV08517,ORD00385,CARD06967,481.09,0.14,480.95,2024-08-14
INV08518,ORD04333,CARD08596,228.89,30.7,198.19,2024-07-16
INV08519,ORD05908,CARD02902,103.94,44.35,59.59,2024-10-29
INV08520,ORD08634,CARD01492,154.89,29.2,125.69,2024-10-14
INV08521,ORD06741,CARD01721,186.23,46.45,139.78,2024-04-09
INV08522,ORD08330,CARD07452,304.16,49.79,254.37,2024-09-29
INV08523,ORD06328,CARD03092,240.4,38.54,201.86,2024-10-18
INV08524,ORD02563,CARD02449,60.97,8.48,52.49,2024-10-18
INV08525,ORD02324,CARD04693,468.61,47.39,421.22,2024-05-04
INV08526,ORD06452,CARD08271,290.94,26.57,264.37,2024-11-06
INV08527,ORD06407,CARD04072,498.51,7.58,490.93,2024-01-07
INV08528,ORD03631,CARD00928,86.09,25.89,60.2,2024-07-28
INV08529,ORD07253,CARD07582,231.8,43.91,187.89,2024-04-01
INV08530,ORD05905,CARD06724,152.32,6.31,146.01,2024-10-20
INV08531,ORD03588,CARD08908,113.64,8.34,105.3,2024-09-15
INV08532,ORD02263,CARD07197,422.66,47.88,374.78,2023-12-28
INV08533,ORD08507,CARD07811,485.21,32.89,452.32,2024-05-17
INV08534,ORD07205,CARD02554,445.29,2.04,443.25,2024-05-24
INV08535,ORD05659,CARD04526,409.15,28.67,380.48,2024-01-16
INV08536,ORD08754,CARD07122,428.96,43.9,385.06,2024-07-01
INV08537,ORD09562,CARD00416,312.52,9.61,302.91,2024-09-21
INV08538,ORD08313,CARD02885,328.47,33.42,295.05,2024-01-29
INV08539,ORD00002,CARD03356,247.59,1.7,245.89,2024-04-05
INV08540,ORD00045,CARD02314,188.02,49.56,138.46,2024-04-05
INV08541,ORD09613,CARD09344,356.57,48.68,307.89,2024-06-30
INV08542,ORD02538,CARD01481,328.09,21.98,306.11,2024-02-19
INV08543,ORD05676,CARD07167,290.67,6.79,283.88,2024-04-12
INV08544,ORD05598,CARD07689,217.77,7.22,210.55,2024-10-17
INV08545,ORD07554,CARD06006,201.7,25.83,175.87,2024-06-23
INV08546,ORD09738,CARD04672,263.13,34.14,228.99,2024-09-03
INV08547,ORD05758,CARD08814,485.57,8.62,476.95,2024-10-26
INV08548,ORD09257,CARD03209,404.63,40.85,363.78,2024-05-01
INV08549,ORD05795,CARD08341,70.95,38.71,32.24,2024-06-25
INV08550,ORD08777,CARD01803,356.56,15.77,340.79,2024-05-21
INV08551,ORD00840,CARD08040,404.38,31.02,373.36,2024-02-03
INV08552,ORD00382,CARD04072,316.42,38.93,277.49,2024-08-06
INV08553,ORD09181,CARD05167,101.66,46.08,55.58,2024-11-16
INV08554,ORD07661,CARD04406,261.02,26.89,234.13,2024-06-16
INV08555,ORD07261,CARD07533,173.24,0.4,172.84,2024-05-30
INV08556,ORD07306,CARD00719,131.54,27.76,103.78,2024-09-13
INV08557,ORD07861,CARD01323,143.13,6.64,136.49,2024-06-22
INV08558,ORD02227,CARD04035,411.87,8.98,402.89,2024-01-06
INV08559,ORD02759,CARD02165,99.19,10.84,88.35,2024-03-27
INV08560,ORD06022,CARD07961,175.3,2.14,173.16,2024-06-21
INV08561,ORD07711,CARD06532,150.67,27.56,123.11,2024-02-13
INV08562,ORD00998,CARD09853,366.86,44.84,322.02,2024-04-29
INV08563,ORD04788,CARD06472,141.06,0.84,140.22,2024-12-15
INV08564,ORD05334,CARD00389,436.68,7.18,429.5,2024-08-14
INV08565,ORD05699,CARD02009,51.25,43.24,8.01,2024-03-02
INV08566,ORD08150,CARD06606,184.97,35.53,149.44,2024-05-04
INV08567,ORD08710,CARD06213,448.74,26.21,422.53,2024-06-02
INV08568,ORD05537,CARD09877,108.91,36.16,72.75,2024-10-23
INV08569,ORD02837,CARD05943,436.7,23.06,413.64,2024-10-25
INV08570,ORD01410,CARD05340,264.2,35.36,228.84,2024-06-24
INV08571,ORD07757,CARD01647,394.18,16.73,377.45,2024-03-27
INV08572,ORD03232,CARD06796,378.92,18.28,360.64,2024-09-06
INV08573,ORD01748,CARD02664,430.87,13.12,417.75,2024-11-28
INV08574,ORD03520,CARD03196,268.54,13.17,255.37,2024-03-09
INV08575,ORD03486,CARD02158,266.77,31.33,235.44,2024-05-27
INV08576,ORD07138,CARD08375,88.03,31.71,56.32,2024-04-18
INV08577,ORD04562,CARD04163,428.36,16.46,411.9,2024-05-20
INV08578,ORD06508,CARD03368,270.21,25.07,245.14,2024-10-28
INV08579,ORD02236,CARD00116,271.59,47.05,224.54,2024-10-25
INV08580,ORD08585,CARD06133,460.97,13.2,447.77,2024-06-12
INV08581,ORD08969,CARD08243,469.91,30.29,439.62,2024-02-20
INV08582,ORD02509,CARD04182,263.84,4.86,258.98,2024-08-07
INV08583,ORD07007,CARD00300,83.33,47.29,36.04,2024-05-13
INV08584,ORD06652,CARD09302,410.13,44.83,365.3,2024-01-15
INV08585,ORD02880,CARD03180,453.6,11.5,442.1,2024-11-05
INV08586,ORD05602,CARD07282,214.06,11.71,202.35,2024-08-17
INV08587,ORD05948,CARD03168,164.56,29.03,135.53,2024-10-23
INV08588,ORD08446,CARD05744,499.82,48.19,451.63,2024-07-05
INV08589,ORD08385,CARD06613,494.95,15.58,479.37,2024-01-25
INV08590,ORD01854,CARD07355,408.27,25.3,382.97,2024-01-09
INV08591,ORD02537,CARD04845,281.7,20.84,260.86,2024-05-14
INV08592,ORD03647,CARD05382,269.05,22.02,247.03,2024-03-27
INV08593,ORD02908,CARD03187,326.26,19.46,306.8,2024-09-21
INV08594,ORD09473,CARD03359,397.59,38.15,359.44,2024-07-29
INV08595,ORD09554,CARD04745,445.68,46.27,399.41,2024-04-22
INV08596,ORD00955,CARD03988,290.77,32.91,257.86,2024-07-22
INV08597,ORD08242,CARD08156,365.12,32.83,332.29,2024-11-26
INV08598,ORD03537,CARD04992,274.31,2.77,271.54,2024-03-01
INV08599,ORD05431,CARD01564,460.0,49.69,410.31,2023-12-22
INV08600,ORD02228,CARD05365,400.37,18.47,381.9,2023-12-23
INV08601,ORD06158,CARD08927,282.4,25.58,256.82,2024-06-01
INV08602,ORD03864,CARD03885,155.85,1.8,154.05,2024-08-05
INV08603,ORD04776,CARD04499,299.31,33.57,265.74,2024-03-11
INV08604,ORD06253,CARD04682,424.51,33.39,391.12,2024-11-12
INV08605,ORD02582,CARD07543,450.27,40.88,409.39,2024-04-09
INV08606,ORD06294,CARD06284,371.31,35.02,336.29,2024-08-29
INV08607,ORD01357,CARD06389,58.95,21.62,37.33,2024-03-08
INV08608,ORD02073,CARD02486,360.42,19.26,341.16,2024-12-14
INV08609,ORD04969,CARD07182,389.8,17.46,372.34,2024-08-23
INV08610,ORD07284,CARD07865,456.58,35.63,420.95,2024-09-06
INV08611,ORD05171,CARD08708,342.15,26.08,316.07,2024-08-17
INV08612,ORD08516,CARD05488,103.92,48.06,55.86,2024-03-25
INV08613,ORD08861,CARD05267,55.25,17.83,37.42,2024-08-09
INV08614,ORD01784,CARD01197,329.37,8.72,320.65,2024-09-18
INV08615,ORD00080,CARD03186,284.71,39.63,245.08,2023-12-20
INV08616,ORD09482,CARD07537,377.78,35.66,342.12,2024-10-20
INV08617,ORD01527,CARD09069,87.52,1.94,85.58,2024-12-13
INV08618,ORD09479,CARD07601,384.92,7.41,377.51,2024-03-27
INV08619,ORD06843,CARD03383,123.71,39.18,84.53,2024-08-13
INV08620,ORD04708,CARD07640,81.29,9.24,72.05,2024-06-16
INV08621,ORD09532,CARD07273,497.19,16.87,480.32,2024-11-08
INV08622,ORD06317,CARD00682,121.36,0.18,121.18,2024-07-27
INV08623,ORD04145,CARD03969,364.84,27.52,337.32,2024-08-25
INV08624,ORD07346,CARD00362,388.05,9.36,378.69,2024-06-23
INV08625,ORD08396,CARD01327,177.47,46.55,130.92,2024-03-05
INV08626,ORD06568,CARD02633,67.46,24.59,42.87,2024-04-01
INV08627,ORD01045,CARD08015,409.8,29.53,380.27,2024-01-24
INV08628,ORD03473,CARD06120,490.92,20.97,469.95,2024-01-31
INV08629,ORD08051,CARD08750,295.33,25.43,269.9,2024-02-20
INV08630,ORD09038,CARD00198,57.16,45.69,11.47,2024-06-22
INV08631,ORD08411,CARD01625,186.94,30.49,156.45,2024-02-05
INV08632,ORD05689,CARD00968,247.41,49.18,198.23,2024-04-18
INV08633,ORD08499,CARD08558,213.25,38.71,174.54,2024-12-13
INV08634,ORD08501,CARD08615,374.38,6.13,368.25,2024-03-07
INV08635,ORD00667,CARD00043,287.27,31.3,255.97,2024-09-21
INV08636,ORD09351,CARD03601,280.69,20.04,260.65,2024-05-29
INV08637,ORD07356,CARD05520,227.38,39.88,187.5,2024-11-09
INV08638,ORD00554,CARD02398,194.78,39.07,155.71,2024-01-31
INV08639,ORD07827,CARD07952,214.68,43.8,170.88,2024-03-11
INV08640,ORD00519,CARD08829,136.36,32.16,104.2,2024-03-29
INV08641,ORD03252,CARD00604,158.53,15.24,143.29,2024-08-24
INV08642,ORD02906,CARD03785,463.28,41.09,422.19,2024-01-24
INV08643,ORD04193,CARD05132,354.31,10.95,343.36,2024-05-27
INV08644,ORD04826,CARD02765,118.25,25.18,93.07,2024-05-26
INV08645,ORD07670,CARD06529,260.9,2.78,258.12,2024-12-01
INV08646,ORD04443,CARD08747,335.14,20.25,314.89,2024-04-18
INV08647,ORD02319,CARD09102,163.14,9.4,153.74,2024-11-24
INV08648,ORD00187,CARD06655,451.02,27.68,423.34,2024-06-23
INV08649,ORD04740,CARD08963,332.91,32.26,300.65,2024-04-05
INV08650,ORD09935,CARD00329,242.28,46.02,196.26,2024-09-15
INV08651,ORD06697,CARD00533,148.88,21.34,127.54,2024-06-17
INV08652,ORD05558,CARD05457,125.77,49.0,76.77,2024-09-24
INV08653,ORD06023,CARD09012,391.01,30.11,360.9,2024-05-19
INV08654,ORD05447,CARD02156,371.93,38.43,333.5,2024-05-15
INV08655,ORD04253,CARD09414,127.0,49.6,77.4,2024-08-10
INV08656,ORD07094,CARD03036,215.77,0.49,215.28,2024-10-09
INV08657,ORD05389,CARD00187,350.89,15.95,334.94,2024-07-31
INV08658,ORD04112,CARD05400,172.03,4.56,167.47,2024-03-31
INV08659,ORD01745,CARD00432,357.33,16.13,341.2,2024-06-15
INV08660,ORD02836,CARD05588,345.26,3.99,341.27,2024-11-13
INV08661,ORD03738,CARD04517,328.64,0.13,328.51,2024-08-02
INV08662,ORD05131,CARD07929,316.3,15.55,300.75,2024-06-06
INV08663,ORD00534,CARD04819,294.36,49.48,244.88,2024-10-03
INV08664,ORD05594,CARD04279,264.95,16.62,248.33,2024-10-29
INV08665,ORD00148,CARD00788,152.3,5.69,146.61,2024-04-20
INV08666,ORD07223,CARD00011,282.67,30.95,251.72,2024-02-02
INV08667,ORD07799,CARD02360,391.75,18.7,373.05,2024-05-29
INV08668,ORD02903,CARD09416,416.83,49.55,367.28,2024-09-11
INV08669,ORD04857,CARD09783,58.19,25.98,32.21,2024-03-24
INV08670,ORD04758,CARD00176,117.82,44.35,73.47,2023-12-22
INV08671,ORD04004,CARD05385,447.33,11.9,435.43,2024-05-04
INV08672,ORD04418,CARD03129,207.52,21.57,185.95,2024-05-19
INV08673,ORD00657,CARD03613,309.24,46.89,262.35,2024-11-12
INV08674,ORD04281,CARD08986,248.72,36.96,211.76,2024-02-27
INV08675,ORD05745,CARD09813,230.36,21.53,208.83,2024-11-05
