HistoryID,StaffID,BranchID,StartDate,EndDate
7953,ST07225,BR05115,2022-09-16,2023-01-11
7954,ST08155,BR02722,2023-04-12,2023-06-11
7955,ST03559,BR02264,2024-11-08,
7956,ST09574,BR05423,2022-11-02,
7957,ST05373,BR07361,2022-06-12,2023-04-14
7958,ST00072,BR06758,2021-03-30,
7959,ST04908,BR08321,2024-05-05,2024-06-11
7960,ST05914,BR02531,2022-11-15,
7961,ST00713,BR04729,2021-01-21,
7962,ST04545,BR07474,2021-03-16,
7963,ST09827,BR05838,2020-02-03,2020-06-10
7964,ST09050,BR01174,2020-07-29,2021-07-25
7965,ST02478,BR03673,2020-01-23,2020-06-15
7966,ST05893,BR07750,2021-06-08,2022-05-16
7967,ST04034,BR07677,2021-10-02,2022-09-25
7968,ST09467,BR01531,2021-12-14,2022-03-10
7969,ST08102,BR03750,2023-03-19,2023-11-20
7970,ST08210,BR09808,2021-08-08,
7971,ST04017,BR08040,2022-11-24,2023-05-02
7972,ST07977,BR08005,2023-11-17,2024-02-12
7973,ST07293,BR01856,2021-04-19,
7974,ST01647,BR01345,2021-03-03,2022-01-26
7975,ST03337,BR02955,2024-09-20,2025-01-05
7976,ST05286,BR03042,2020-10-13,
7977,ST08371,BR01890,2023-01-17,2023-04-25
7978,ST08526,BR00684,2024-01-28,2025-01-26
7979,ST01312,BR00184,2021-05-30,2022-02-19
7980,ST05465,BR01618,2021-06-23,
7981,ST06391,BR00068,2021-07-10,2022-01-11
7982,ST05718,BR05636,2024-07-22,
7983,ST00822,BR04760,2023-10-16,
7984,ST00417,BR01439,2021-07-11,2021-07-30
7985,ST07567,BR03827,2021-04-01,2021-09-13
7986,ST08700,BR08111,2021-02-15,2021-12-05
7987,ST09697,BR08278,2021-04-12,
7988,ST00896,BR07276,2023-07-23,2024-03-26
7989,ST01335,BR05198,2021-02-11,
7990,ST07487,BR09610,2020-08-20,2021-08-01
7991,ST04694,BR05758,2021-04-17,
7992,ST02481,BR07773,2020-07-04,2020-11-28
7993,ST07876,BR02919,2022-04-23,2023-03-24
7994,ST06158,BR07854,2023-11-06,
7995,ST05394,BR04033,2023-09-11,
7996,ST01626,BR09711,2021-05-24,2021-08-04
7997,ST02298,BR00757,2023-08-20,
7998,ST08028,BR01461,2022-07-24,
7999,ST08592,BR02286,2020-12-26,2021-07-22
8000,ST07315,BR00420,2021-10-07,
8001,ST02838,BR06038,2023-03-16,2023-06-05
8002,ST06229,BR00353,2022-10-24,
8003,ST07097,BR00169,2023-10-26,2024-07-23
8004,ST01241,BR04328,2021-08-02,2022-02-02
8005,ST00488,BR08000,2020-10-27,2020-12-13
8006,ST04044,BR06586,2023-01-24,
8007,ST08890,BR07391,2021-03-02,2022-02-27
8008,ST09426,BR09833,2021-08-10,2022-08-05
8009,ST07151,BR02138,2021-06-10,
8010,ST01581,BR05967,2024-12-08,
8011,ST03479,BR02313,2022-03-01,
8012,ST04228,BR00203,2023-01-09,2023-03-27
8013,ST07242,BR07804,2024-02-16,2025-01-25
8014,ST03525,BR05759,2023-04-02,2023-10-22
8015,ST02694,BR01982,2022-12-14,
8016,ST09380,BR08291,2024-07-16,
8017,ST01167,BR08584,2020-07-10,
8018,ST07012,BR06443,2020-08-26,
8019,ST00767,BR08625,2023-04-20,2023-06-10
8020,ST02232,BR04915,2022-04-05,2022-06-03
8021,ST03145,BR01995,2023-12-04,2023-12-16
8022,ST00588,BR06004,2023-02-03,
8023,ST07341,BR03726,2023-03-17,2023-08-26
8024,ST09557,BR04300,2022-05-25,2022-07-29
8025,ST07856,BR00854,2024-03-09,2024-11-13
8026,ST01112,BR03311,2022-03-03,2022-05-08
8027,ST01175,BR01726,2020-02-07,
8028,ST01642,BR07909,2024-10-06,
8029,ST01131,BR00525,2020-01-14,
8030,ST05291,BR05545,2021-05-13,
8031,ST06951,BR00878,2020-02-17,
8032,ST04068,BR07614,2024-11-05,2025-05-09
8033,ST03197,BR04125,2020-06-19,2021-06-18
8034,ST07200,BR09687,2021-03-01,
8035,ST02139,BR00248,2023-10-12,2023-12-23
8036,ST04135,BR06353,2024-09-14,2024-09-18
8037,ST05397,BR06754,2023-01-14,2023-03-31
8038,ST01598,BR08755,2023-02-08,2023-04-04
8039,ST08036,BR07574,2022-12-28,2023-09-11
8040,ST09112,BR03138,2021-11-11,
8041,ST02584,BR05266,2020-09-06,2021-04-28
8042,ST05252,BR07988,2022-11-28,
8043,ST00335,BR08251,2021-03-21,2021-06-23
8044,ST07597,BR04323,2021-02-13,2021-06-03
8045,ST04055,BR09343,2023-07-11,2024-02-20
8046,ST01460,BR03648,2021-04-15,2021-08-21
8047,ST00388,BR02604,2022-09-29,2023-07-01
8048,ST02201,BR06203,2023-11-28,
8049,ST08716,BR07082,2020-03-20,
8050,ST00974,BR04438,2024-10-15,
8051,ST07392,BR08322,2023-01-17,2023-02-18
8052,ST05604,BR03572,2023-10-06,2024-07-29
8053,ST08376,BR03136,2023-10-31,
8054,ST02031,BR03748,2022-03-30,
8055,ST08211,BR03129,2020-10-07,
8056,ST04252,BR02842,2024-08-27,2025-06-04
8057,ST02534,BR09066,2021-04-10,2021-05-08
8058,ST09367,BR04597,2020-03-30,
8059,ST04555,BR09458,2021-04-07,2021-09-10
8060,ST04968,BR09157,2022-02-19,2023-01-24
8061,ST07017,BR01253,2022-06-18,2023-05-21
8062,ST07610,BR03322,2020-01-27,
8063,ST09754,BR04411,2024-12-03,2025-06-13
8064,ST09399,BR08306,2020-09-03,2021-07-22
8065,ST02301,BR03191,2020-11-07,
8066,ST08204,BR00973,2022-06-01,
8067,ST01765,BR06074,2021-12-24,
8068,ST03010,BR06023,2023-03-23,2023-07-23
8069,ST09754,BR06194,2022-12-20,
8070,ST01595,BR08615,2022-06-09,2023-03-19
8071,ST04075,BR01398,2023-06-19,2023-12-06
8072,ST00683,BR00884,2024-07-18,2025-06-20
8073,ST08889,BR07201,2022-06-17,2023-04-14
8074,ST02045,BR00290,2020-08-25,
8075,ST00774,BR04107,2022-09-24,2023-05-19
8076,ST08683,BR01350,2020-02-16,2020-05-13
8077,ST00601,BR06694,2023-02-15,2023-02-16
8078,ST01733,BR07802,2022-09-02,2023-08-22
8079,ST05958,BR06049,2020-02-01,2020-09-19
8080,ST02810,BR03023,2021-08-24,
8081,ST05811,BR00456,2020-06-03,
8082,ST00608,BR06758,2020-07-09,
8083,ST07566,BR06634,2021-06-17,
8084,ST01556,BR07504,2021-10-19,2022-01-08
8085,ST04749,BR03935,2023-10-13,2023-10-27
8086,ST05165,BR06138,2020-04-12,
8087,ST03803,BR04539,2023-07-27,
8088,ST02157,BR06624,2023-05-04,2023-06-19
8089,ST05904,BR09029,2023-12-17,
8090,ST09923,BR04818,2021-01-13,
8091,ST09824,BR03916,2020-08-02,2020-08-09
8092,ST06879,BR00864,2020-07-19,2021-03-05
8093,ST07614,BR01473,2021-02-25,
8094,ST00129,BR07391,2021-03-05,2021-08-02
8095,ST06532,BR05843,2024-12-10,
8096,ST09423,BR07678,2022-12-03,
8097,ST08263,BR03004,2024-06-29,2024-07-13
8098,ST09509,BR02990,2020-12-24,2021-01-25
8099,ST05051,BR03957,2023-02-01,2023-06-23
8100,ST08054,BR04763,2021-12-23,2022-12-16
8101,ST09314,BR08736,2022-12-20,
8102,ST08375,BR08371,2024-03-12,
8103,ST04472,BR02920,2024-10-22,2024-12-15
8104,ST09036,BR05873,2023-11-21,2024-04-10
8105,ST08067,BR03206,2022-05-02,
8106,ST04490,BR08538,2024-09-03,2024-10-07
8107,ST09606,BR07185,2023-02-25,
8108,ST09265,BR06133,2024-07-30,2025-04-05
8109,ST08817,BR08510,2020-07-25,
8110,ST05363,BR02526,2021-03-01,2021-07-09
8111,ST01006,BR08794,2024-01-22,2024-05-02
8112,ST09833,BR01238,2024-11-27,
8113,ST08776,BR02746,2020-08-24,2021-07-24
8114,ST00638,BR08089,2022-06-23,
8115,ST03430,BR07174,2023-11-18,
8116,ST09159,BR08929,2021-11-13,
8117,ST00451,BR03501,2021-08-23,2022-04-27
8118,ST08499,BR01529,2022-01-03,2022-04-25
8119,ST09321,BR03386,2024-01-24,2024-05-23
8120,ST04579,BR01856,2022-06-04,2023-02-23
8121,ST03046,BR05127,2022-08-17,
8122,ST03788,BR07932,2022-02-28,2022-10-11
8123,ST00008,BR03928,2020-03-21,2020-05-09
8124,ST06852,BR01647,2024-06-10,2025-02-27
8125,ST03371,BR00766,2023-12-31,2024-07-06
8126,ST00683,BR06362,2022-06-27,2023-02-06
8127,ST03607,BR05684,2022-01-18,2022-10-20
8128,ST04341,BR03515,2022-12-15,2023-01-08
8129,ST04621,BR07151,2020-11-18,2020-12-08
8130,ST07798,BR01839,2022-06-13,
8131,ST07119,BR00046,2022-08-26,
8132,ST09261,BR05006,2024-08-31,2024-11-05
8133,ST09853,BR04734,2021-01-26,2021-04-11
8134,ST06982,BR06370,2024-07-19,
8135,ST01849,BR06890,2023-12-05,
8136,ST05845,BR07066,2020-05-30,
8137,ST00151,BR09652,2024-03-07,2024-11-15
8138,ST06988,BR01500,2024-02-20,
8139,ST05974,BR01998,2023-06-20,
8140,ST04637,BR05571,2023-08-09,
8141,ST08395,BR00563,2021-05-08,
8142,ST04737,BR07227,2024-07-02,2024-11-04
8143,ST04602,BR06522,2024-07-10,
8144,ST06486,BR01286,2023-05-11,
8145,ST06022,BR06439,2020-10-04,2021-05-14
8146,ST02947,BR05652,2021-07-29,
8147,ST03810,BR07177,2020-01-21,2020-06-08
8148,ST04824,BR02837,2024-10-15,2025-02-23
8149,ST06962,BR04352,2020-05-28,
8150,ST08005,BR03538,2023-07-24,2024-03-06
8151,ST00746,BR03241,2022-11-06,
8152,ST00033,BR01122,2024-06-30,
8153,ST05523,BR02800,2020-01-08,2020-06-21
8154,ST06704,BR01308,2024-07-22,
8155,ST08228,BR08158,2022-04-28,2023-03-17
8156,ST03718,BR01621,2022-03-21,
8157,ST07066,BR02179,2024-09-29,2024-12-25
8158,ST07254,BR09953,2022-04-29,2023-02-04
8159,ST06174,BR06727,2023-09-30,
8160,ST06765,BR09156,2021-06-29,
8161,ST03044,BR00642,2022-01-27,2022-11-25
8162,ST05529,BR00569,2022-07-02,2022-08-09
8163,ST05078,BR01940,2020-12-16,
8164,ST08983,BR01033,2024-07-11,
8165,ST02742,BR08409,2023-03-17,2024-02-10
8166,ST08113,BR06160,2021-09-04,
8167,ST06067,BR03291,2024-11-18,2025-02-14
8168,ST05641,BR08273,2024-08-26,
8169,ST07318,BR00656,2021-07-03,2021-08-13
8170,ST05372,BR03116,2021-06-10,
8171,ST00690,BR03833,2021-01-23,
8172,ST05676,BR07566,2021-02-25,2021-12-26
8173,ST05119,BR02544,2021-06-04,
8174,ST06534,BR07822,2024-10-17,
8175,ST00669,BR05035,2022-11-18,
8176,ST06709,BR09685,2024-03-24,
8177,ST03179,BR07474,2023-12-01,
8178,ST06361,BR06441,2021-07-14,
8179,ST04219,BR00782,2022-05-13,
8180,ST05986,BR06643,2024-12-16,2025-04-09
8181,ST05528,BR05583,2022-09-07,2022-11-03
8182,ST02798,BR00119,2023-11-14,2024-02-12
8183,ST05935,BR08852,2022-03-20,
8184,ST03629,BR08867,2020-12-05,2021-10-28
8185,ST00815,BR02145,2024-01-18,2024-07-12
8186,ST07123,BR04162,2023-02-05,
8187,ST00280,BR07616,2022-08-01,2023-01-09
8188,ST09440,BR03153,2021-05-04,
8189,ST04950,BR00729,2024-01-25,
8190,ST00779,BR09886,2022-11-19,2023-10-25
8191,ST00389,BR02984,2024-08-13,
8192,ST02653,BR02320,2020-10-22,
8193,ST03303,BR06668,2020-11-07,
8194,ST08823,BR09485,2021-12-28,2022-02-17
8195,ST06119,BR06722,2023-10-31,2024-01-20
8196,ST04945,BR04381,2023-12-30,
8197,ST01108,BR08041,2022-05-26,
8198,ST04097,BR00386,2022-10-22,2023-03-05
8199,ST02937,BR01551,2024-04-28,2024-08-10
8200,ST01017,BR03855,2020-10-30,2021-04-14
8201,ST04001,BR05184,2022-10-28,
8202,ST03806,BR01257,2022-08-30,2022-12-12
8203,ST02382,BR05292,2023-08-01,
8204,ST07900,BR09812,2022-12-30,2023-11-16
8205,ST03088,BR08485,2021-10-04,
8206,ST08061,BR05059,2021-03-22,2021-07-23
8207,ST05611,BR03371,2020-09-23,
8208,ST03826,BR08655,2022-11-26,
8209,ST08007,BR07065,2023-01-25,
8210,ST03566,BR09876,2023-12-14,
8211,ST04781,BR02342,2020-06-27,2020-10-08
8212,ST05833,BR06241,2023-09-08,2024-07-07
8213,ST01170,BR02509,2024-07-05,2024-10-19
8214,ST06383,BR00458,2020-04-12,2020-07-19
8215,ST02341,BR07233,2024-09-19,2025-02-08
8216,ST08122,BR06035,2021-09-14,2021-09-18
8217,ST01714,BR01998,2022-04-04,
8218,ST09107,BR02898,2020-10-03,2021-04-05
8219,ST02724,BR09095,2024-07-06,2024-09-01
8220,ST01589,BR08999,2022-08-28,
8221,ST09229,BR06626,2022-06-26,
8222,ST05314,BR05953,2022-05-23,
8223,ST04483,BR07118,2021-08-12,2021-09-01
8224,ST08443,BR04714,2021-02-18,
8225,ST08154,BR08365,2021-11-04,
8226,ST00276,BR02074,2020-09-15,
8227,ST06439,BR04156,2021-09-25,2022-08-26
8228,ST09459,BR00921,2021-09-29,2021-10-25
8229,ST00731,BR02584,2024-01-17,2024-03-11
8230,ST06695,BR03997,2024-02-08,2024-04-06
8231,ST05288,BR04097,2020-03-17,2020-12-15
8232,ST07606,BR02116,2023-10-03,2024-06-27
8233,ST07508,BR00106,2024-03-06,
8234,ST09710,BR06537,2022-02-27,
8235,ST02817,BR03218,2021-05-08,2021-05-25
8236,ST00111,BR05580,2021-10-06,2022-05-07
8237,ST09664,BR03973,2021-10-05,
8238,ST04477,BR07626,2021-01-26,
8239,ST07735,BR05788,2023-06-09,2023-10-23
8240,ST08461,BR03958,2023-05-19,
8241,ST04970,BR08289,2022-11-01,
8242,ST06669,BR03324,2024-10-18,
8243,ST03406,BR04819,2021-02-18,2021-04-07
8244,ST05251,BR05947,2021-10-31,2022-05-30
8245,ST06115,BR06980,2020-09-30,
8246,ST02938,BR03634,2022-05-02,2022-06-06
8247,ST07555,BR02816,2022-06-27,2022-10-12
8248,ST03901,BR02393,2020-02-17,2020-06-17
8249,ST07191,BR01416,2022-10-10,2023-09-03
8250,ST02429,BR01538,2020-02-12,
8251,ST05390,BR06154,2022-11-10,2023-08-14
8252,ST00794,BR00820,2023-06-04,
8253,ST00492,BR02442,2024-02-07,2024-07-16
8254,ST06475,BR00995,2021-03-20,2021-06-26
8255,ST04279,BR02038,2024-05-21,2024-11-17
8256,ST06696,BR04940,2022-09-27,
8257,ST08405,BR03134,2023-03-05,
8258,ST05226,BR09330,2024-10-26,
8259,ST04639,BR09122,2022-05-21,
8260,ST03831,BR08896,2022-11-15,
8261,ST05601,BR03583,2023-10-13,2023-12-16
8262,ST06845,BR03792,2024-05-30,
8263,ST02632,BR00774,2024-09-21,2025-05-01
8264,ST09173,BR00743,2020-04-18,
8265,ST06746,BR00862,2021-11-14,
8266,ST01187,BR08822,2020-05-24,2021-05-23
8267,ST04572,BR04281,2022-02-28,2022-04-25
8268,ST00926,BR09138,2021-03-27,2021-07-08
8269,ST03702,BR02980,2021-05-21,
8270,ST02203,BR01014,2023-05-21,
8271,ST02221,BR00303,2022-04-23,
8272,ST08761,BR09518,2024-03-10,
8273,ST03212,BR05270,2020-11-14,2021-02-03
8274,ST09386,BR01246,2021-07-23,2022-06-01
8275,ST07190,BR07932,2020-02-22,2021-02-12
8276,ST09300,BR09585,2021-10-27,2022-04-20
8277,ST04080,BR00792,2021-01-16,
8278,ST05693,BR05333,2023-09-12,
8279,ST03608,BR02205,2020-09-29,2021-05-22
8280,ST09730,BR08219,2024-12-11,2025-06-01
8281,ST03682,BR00964,2024-10-30,
8282,ST08949,BR07478,2023-04-24,2023-09-23
8283,ST00501,BR02646,2021-07-14,
8284,ST03147,BR01001,2020-06-12,
8285,ST02542,BR02799,2022-11-27,2023-06-23
8286,ST06387,BR09892,2020-12-29,2021-11-24
8287,ST04373,BR04084,2022-12-12,2023-02-11
8288,ST00997,BR07661,2022-04-17,
8289,ST07629,BR09827,2023-01-05,2023-05-14
8290,ST03934,BR02294,2023-05-13,
8291,ST04830,BR07137,2023-02-19,
8292,ST02410,BR04038,2024-02-19,2024-11-30
8293,ST01327,BR04967,2021-05-10,2021-12-20
8294,ST08209,BR06374,2020-06-27,2021-06-25
8295,ST03259,BR08204,2023-03-04,2023-04-22
8296,ST05582,BR02750,2022-11-30,2022-12-14
8297,ST03384,BR05977,2020-04-03,2020-12-23
8298,ST04078,BR08035,2022-11-07,2023-10-13
8299,ST06621,BR01885,2024-02-11,
8300,ST03732,BR08528,2021-01-01,
8301,ST05823,BR09903,2023-10-22,2024-02-01
8302,ST04162,BR08722,2020-10-07,2021-09-18
8303,ST05777,BR08550,2022-01-12,2022-08-28
8304,ST05473,BR00399,2023-08-31,2023-09-01
8305,ST06267,BR04028,2023-03-05,
8306,ST07589,BR02184,2020-07-07,2021-06-17
8307,ST04609,BR03877,2020-07-07,
8308,ST03116,BR05872,2021-03-09,2021-12-06
8309,ST01079,BR02929,2020-09-01,2021-07-19
8310,ST04749,BR02251,2022-05-19,2022-11-29
8311,ST07820,BR01328,2022-06-16,
8312,ST00063,BR05668,2020-10-14,
8313,ST03592,BR03588,2022-05-05,2023-03-23
8314,ST02557,BR09602,2024-09-05,2024-09-29
8315,ST07460,BR03495,2024-11-22,2025-01-08
8316,ST05868,BR04649,2020-08-26,2020-12-21
8317,ST08484,BR01654,2023-12-07,2024-10-26
8318,ST07579,BR05386,2024-11-02,
8319,ST09066,BR05085,2024-01-25,
8320,ST01045,BR03538,2022-05-22,2022-10-28
8321,ST01368,BR00722,2020-08-29,2020-10-18
8322,ST03459,BR03434,2020-02-19,
8323,ST02242,BR00919,2020-03-21,
8324,ST05040,BR03224,2024-05-08,
8325,ST08955,BR03582,2021-03-15,2021-10-06
8326,ST06689,BR08242,2023-06-15,
8327,ST07391,BR08154,2021-01-21,2021-05-28
8328,ST07031,BR08224,2021-07-02,
8329,ST06916,BR02421,2021-04-18,2021-07-11
8330,ST06250,BR00783,2024-11-20,2025-04-12
8331,ST02270,BR00251,2024-01-22,
8332,ST06193,BR08412,2024-01-23,
8333,ST02789,BR03475,2024-12-12,
8334,ST03815,BR02087,2024-09-05,
8335,ST03956,BR05043,2022-01-30,2022-10-11
8336,ST06294,BR02277,2021-04-05,
8337,ST09992,BR04201,2020-05-25,2021-04-05
8338,ST07637,BR03701,2023-05-10,
8339,ST03223,BR00757,2024-08-01,
8340,ST01319,BR02141,2021-10-09,2022-08-19
8341,ST02346,BR03355,2021-10-08,2021-11-02
8342,ST08006,BR08948,2022-12-24,
8343,ST09888,BR01948,2021-03-12,2021-05-12
8344,ST04188,BR08669,2020-11-10,
8345,ST01187,BR09224,2022-08-30,
8346,ST00831,BR01259,2020-02-29,2021-02-11
8347,ST09164,BR04431,2020-10-10,
8348,ST08665,BR01243,2022-07-02,
8349,ST09690,BR03544,2022-12-20,
8350,ST01846,BR05687,2023-06-28,2024-03-17
8351,ST00393,BR04030,2020-04-19,
8352,ST08038,BR02914,2022-07-13,2023-05-16
8353,ST01652,BR00636,2021-09-19,2022-09-06
8354,ST06741,BR03442,2020-10-24,
8355,ST01622,BR02931,2020-09-26,2021-04-04
8356,ST07457,BR08101,2020-07-01,2020-10-27
8357,ST05719,BR05658,2021-01-30,2021-09-04
8358,ST05518,BR03474,2021-01-28,2021-10-29
8359,ST00491,BR07929,2023-05-16,
8360,ST07989,BR08320,2023-08-12,2024-03-10
8361,ST03190,BR04157,2020-01-30,
8362,ST04070,BR00388,2024-12-14,
8363,ST09738,BR05816,2022-01-21,
8364,ST03198,BR00617,2021-02-10,2021-11-11
8365,ST01563,BR06599,2021-07-04,2021-09-17
8366,ST07555,BR09434,2021-09-26,2022-01-24
8367,ST00846,BR02201,2022-11-27,2023-03-05
8368,ST07656,BR05539,2023-03-06,2023-08-16
8369,ST01387,BR09435,2020-10-31,
8370,ST03421,BR09644,2020-07-21,2021-06-12
8371,ST08013,BR07111,2023-01-09,2023-09-07
8372,ST07713,BR05926,2023-03-06,
8373,ST08466,BR07100,2022-12-07,2023-01-17
8374,ST07175,BR00872,2022-06-09,2022-11-10
8375,ST00695,BR00324,2022-11-24,
8376,ST04518,BR01801,2023-12-03,2024-10-28
8377,ST07009,BR03416,2021-01-12,
8378,ST07986,BR03933,2020-10-21,
8379,ST05513,BR01362,2023-08-20,
8380,ST03785,BR06569,2024-08-01,
8381,ST09246,BR01808,2023-02-05,2024-01-12
8382,ST05112,BR00574,2022-01-04,2022-05-12
8383,ST04050,BR03478,2020-04-01,2021-02-25
8384,ST01886,BR08816,2024-01-25,2024-08-26
8385,ST08083,BR04874,2020-02-02,2020-07-25
8386,ST05915,BR08163,2021-02-25,
8387,ST04583,BR02239,2022-07-18,2023-01-01
8388,ST00761,BR08822,2020-03-22,2020-08-10
8389,ST01565,BR05154,2022-12-20,2023-03-31
8390,ST00348,BR05370,2023-07-28,
8391,ST05540,BR03460,2024-06-15,
8392,ST04432,BR01689,2023-10-20,2024-01-16
8393,ST07933,BR08673,2024-02-13,2024-12-24
8394,ST09356,BR02456,2023-08-28,2023-08-31
8395,ST01047,BR03947,2023-08-08,2024-02-25
8396,ST01447,BR03955,2021-02-06,
8397,ST01394,BR01174,2021-04-07,
8398,ST04772,BR04536,2020-05-14,
8399,ST07278,BR00389,2020-10-27,2021-01-10
8400,ST06565,BR02725,2024-03-05,2025-02-06
8401,ST04137,BR05083,2023-03-12,2023-05-30
8402,ST02626,BR03978,2020-11-02,2021-02-21
8403,ST09340,BR05880,2021-03-13,2021-11-10
8404,ST07968,BR01360,2022-07-25,
8405,ST01744,BR02079,2020-02-23,
8406,ST09868,BR01484,2020-05-22,
8407,ST08230,BR04853,2020-05-28,
8408,ST04239,BR00516,2024-10-27,
8409,ST04791,BR06854,2022-01-02,2022-06-17
8410,ST00156,BR04869,2024-06-08,2025-03-13
8411,ST01780,BR02998,2021-07-31,2021-10-21
8412,ST06044,BR05771,2021-11-22,2022-11-13
8413,ST03649,BR03581,2024-03-22,
8414,ST05115,BR08965,2020-12-28,
8415,ST06839,BR04357,2022-02-28,
8416,ST03206,BR02524,2024-07-13,2025-06-09
8417,ST01111,BR08337,2022-08-05,2022-11-20
8418,ST01323,BR04726,2024-03-14,2024-05-01
8419,ST08207,BR02186,2020-02-06,2020-10-31
8420,ST04239,BR02865,2023-08-30,2024-03-11
8421,ST00126,BR00757,2021-05-06,
8422,ST07200,BR08512,2021-06-11,2021-10-17
8423,ST00174,BR09164,2021-03-09,2022-01-05
8424,ST02808,BR01170,2021-12-04,2022-06-14
8425,ST09127,BR03199,2022-11-14,2023-06-07
8426,ST05946,BR03942,2022-02-17,
8427,ST06370,BR09303,2020-07-26,
8428,ST01891,BR07724,2023-02-28,2023-07-15
8429,ST02395,BR04466,2020-09-26,2021-02-06
8430,ST01263,BR00648,2023-10-24,2024-03-12
8431,ST02112,BR05716,2020-09-30,
8432,ST05793,BR09136,2023-10-24,
8433,ST09487,BR06644,2022-07-28,
8434,ST08942,BR08370,2020-05-13,2020-12-22
8435,ST02181,BR07597,2021-07-19,2022-01-02
8436,ST07787,BR02172,2024-04-03,
8437,ST02293,BR04116,2020-08-09,
8438,ST01137,BR02619,2022-11-27,
8439,ST08905,BR03438,2021-11-14,2022-11-04
8440,ST09955,BR07908,2022-11-23,
8441,ST00744,BR08960,2021-03-10,
8442,ST02866,BR08654,2020-03-06,2020-04-10
8443,ST01427,BR03928,2021-08-27,2022-03-06
8444,ST05485,BR02964,2023-10-07,2024-07-06
8445,ST05375,BR06567,2023-02-03,
8446,ST04758,BR08497,2020-05-30,2021-02-13
8447,ST07348,BR07452,2023-11-16,
8448,ST00909,BR09934,2023-08-04,2024-02-23
8449,ST08353,BR00514,2022-04-13,2022-11-02
8450,ST06823,BR05924,2022-12-14,
8451,ST01423,BR07171,2023-10-05,
8452,ST04718,BR08620,2022-03-17,
8453,ST05818,BR06632,2023-07-26,
8454,ST08640,BR00814,2024-01-28,
8455,ST03667,BR00129,2022-05-07,
8456,ST00283,BR01967,2022-04-29,
8457,ST08462,BR01922,2020-08-01,2021-02-02
8458,ST03469,BR00983,2024-01-07,2024-01-27
8459,ST02923,BR09427,2021-05-26,
8460,ST04511,BR09148,2020-08-26,
8461,ST06373,BR04557,2022-11-21,
8462,ST09134,BR09313,2021-11-15,
8463,ST08946,BR03215,2023-11-04,2024-04-06
8464,ST05777,BR05582,2024-07-18,
8465,ST08266,BR08602,2022-06-22,2023-04-19
8466,ST01603,BR03686,2022-06-27,
8467,ST00931,BR01153,2023-06-09,
8468,ST07257,BR05922,2024-01-25,
8469,ST06003,BR07631,2023-02-16,
8470,ST06951,BR06135,2021-02-26,
8471,ST04886,BR02864,2023-04-20,2023-08-19
8472,ST07762,BR08012,2020-05-16,
8473,ST04555,BR06260,2020-04-23,
8474,ST00098,BR06470,2021-06-07,
8475,ST03704,BR08952,2020-07-24,
8476,ST01999,BR00602,2024-05-07,
8477,ST04055,BR05996,2021-06-07,2021-09-19
8478,ST02945,BR05783,2022-10-05,2023-08-07
8479,ST03094,BR00017,2020-09-04,2020-09-06
8480,ST01588,BR03457,2021-08-30,2022-02-25
8481,ST07261,BR02537,2021-07-02,2022-03-27
8482,ST07795,BR04866,2021-05-15,
8483,ST08079,BR00305,2020-09-06,2021-03-29
8484,ST02343,BR03627,2023-01-31,
8485,ST01215,BR05344,2021-07-28,
8486,ST02607,BR04144,2023-11-28,2024-05-31
8487,ST01799,BR05494,2023-07-03,2023-07-09
8488,ST03012,BR04245,2023-07-03,
8489,ST07431,BR09801,2023-12-15,
8490,ST02608,BR02480,2021-06-23,
8491,ST06544,BR07649,2023-02-26,2023-04-05
8492,ST01815,BR08585,2020-06-02,
8493,ST02354,BR08861,2022-01-25,
8494,ST06583,BR05143,2021-04-29,
8495,ST07204,BR02975,2020-05-06,
8496,ST05424,BR09749,2020-04-02,
8497,ST05961,BR03617,2020-09-10,
8498,ST03904,BR00358,2022-09-03,
8499,ST01620,BR00781,2024-05-03,2025-03-07
8500,ST00731,BR08338,2022-04-18,2022-12-19
8501,ST04197,BR04915,2021-10-08,2022-09-23
8502,ST01232,BR07842,2024-01-31,
8503,ST07445,BR08365,2024-05-08,2024-12-28
8504,ST07042,BR00868,2021-03-31,
8505,ST08496,BR02331,2022-12-26,
8506,ST09360,BR09789,2022-07-03,2023-02-01
8507,ST06799,BR02224,2023-05-31,
8508,ST06647,BR01507,2022-03-31,
8509,ST03072,BR03629,2022-08-15,2023-07-12
8510,ST01740,BR09169,2020-02-03,
8511,ST07428,BR05580,2024-01-14,
8512,ST00124,BR07027,2020-05-16,
8513,ST08536,BR06746,2022-05-21,
8514,ST03600,BR09711,2021-10-25,
8515,ST03738,BR05192,2021-09-29,
8516,ST09882,BR07112,2020-02-01,
8517,ST08704,BR05807,2021-03-01,2021-09-12
8518,ST09046,BR07040,2024-03-04,
8519,ST00731,BR00361,2022-08-14,
8520,ST01104,BR02376,2024-02-26,
8521,ST09757,BR05154,2023-06-26,
8522,ST07341,BR08805,2024-11-06,
8523,ST07475,BR05577,2021-11-21,
8524,ST00052,BR00139,2024-11-01,
8525,ST06578,BR05647,2024-07-18,2024-12-17
8526,ST04856,BR08392,2022-09-10,2023-02-03
8527,ST04938,BR06043,2024-12-06,2025-05-25
8528,ST01074,BR08883,2021-04-16,2022-01-23
8529,ST09937,BR04163,2020-12-14,
8530,ST06236,BR04843,2022-12-11,2023-09-07
8531,ST07118,BR00753,2024-07-19,2024-09-12
