SessionID,UserID,SessionStart,SessionDuration,DeviceType,IPAddress,InternalSource
SESSION08508,USR01212,2024-08-12 02:56:36,6694,Tablet,99.188.101.240,API
SESSION08509,USR08023,2023-12-23 09:21:43,2010,Tablet,211.255.26.151,API
SESSION08510,USR05683,2024-07-16 04:04:55,4301,Desktop,31.39.63.159,App
SESSION08511,USR07083,2024-09-22 15:47:06,5333,Tablet,190.129.106.59,API
SESSION08512,USR01790,2024-05-31 06:12:39,566,Mobile,22.249.113.102,Website
SESSION08513,USR03930,2024-09-30 19:32:04,2178,Mobile,56.75.116.7,App
SESSION08514,USR08446,2024-05-20 01:50:29,80,Mobile,146.205.98.228,App
SESSION08515,USR06930,2024-08-21 10:05:49,5466,Desktop,50.217.10.204,Website
SESSION08516,USR04597,2024-04-04 23:04:18,3694,Desktop,162.240.157.254,Website
SESSION08517,USR01376,2024-08-11 23:31:01,1712,Mobile,82.165.143.2,Website
SESSION08518,USR05880,2024-09-24 16:55:06,6282,Mobile,217.125.67.87,Website
SESSION08519,USR03114,2024-11-21 03:33:16,2996,Tablet,198.27.21.197,API
SESSION08520,USR00737,2024-01-07 18:55:37,6786,Mobile,212.20.105.200,Website
SESSION08521,USR06454,2024-10-04 14:19:54,3010,Mobile,116.215.213.35,API
SESSION08522,USR07102,2024-11-30 11:08:09,3968,Tablet,152.172.27.168,App
SESSION08523,USR07087,2024-12-03 21:08:08,1085,Tablet,51.221.163.168,App
SESSION08524,USR06815,2024-09-08 19:08:31,5869,Mobile,63.3.26.168,Website
SESSION08525,USR01029,2024-04-10 18:13:28,2897,Mobile,132.184.33.211,Website
SESSION08526,USR08378,2024-04-15 01:15:17,5909,Tablet,160.207.17.90,App
SESSION08527,USR08856,2023-12-23 02:32:38,2225,Tablet,14.110.71.103,API
SESSION08528,USR05801,2024-09-14 08:56:36,209,Tablet,165.114.3.219,API
SESSION08529,USR05041,2024-11-02 00:45:56,6386,Desktop,217.189.13.203,API
SESSION08530,USR04383,2024-09-12 22:34:17,2346,Desktop,200.248.144.249,API
SESSION08531,USR00848,2024-03-29 00:35:12,4232,Tablet,47.111.180.145,App
SESSION08532,USR03500,2024-04-12 21:04:43,2391,Mobile,153.51.225.36,API
SESSION08533,USR08943,2024-03-14 14:16:40,1487,Mobile,187.75.51.100,Website
SESSION08534,USR05445,2024-01-24 16:29:47,4454,Tablet,202.151.47.230,API
SESSION08535,USR03607,2024-01-27 21:49:29,4948,Desktop,69.112.157.152,API
SESSION08536,USR03036,2024-08-21 08:51:25,1439,Tablet,81.209.112.102,App
SESSION08537,USR01752,2024-10-29 12:47:26,2838,Desktop,25.194.105.223,API
SESSION08538,USR01269,2024-12-13 09:28:46,2705,Tablet,55.247.190.4,API
SESSION08539,USR01856,2024-09-29 13:07:39,1217,Tablet,215.134.49.194,App
SESSION08540,USR05351,2024-01-06 07:31:05,6313,Mobile,222.136.149.69,API
SESSION08541,USR05939,2024-07-11 23:47:28,4336,Tablet,193.24.81.93,App
SESSION08542,USR05607,2024-04-16 13:28:33,996,Mobile,43.249.182.53,Website
SESSION08543,USR02676,2024-05-14 15:15:00,3263,Tablet,139.43.194.229,App
SESSION08544,USR07417,2024-12-05 23:21:58,6018,Desktop,153.153.255.170,API
SESSION08545,USR02320,2024-02-29 21:15:10,1270,Mobile,48.195.180.233,API
SESSION08546,USR02723,2024-05-05 18:22:10,3456,Mobile,197.238.242.250,Website
SESSION08547,USR08919,2024-09-18 13:57:32,6882,Desktop,33.53.143.35,App
SESSION08548,USR04696,2024-09-21 08:56:29,5803,Tablet,176.108.60.251,Website
SESSION08549,USR08951,2024-03-27 00:44:23,817,Mobile,124.244.102.53,App
SESSION08550,USR02703,2024-08-18 02:02:47,6031,Tablet,139.206.170.19,Website
SESSION08551,USR07074,2024-10-02 08:50:00,6475,Mobile,103.3.143.251,Website
SESSION08552,USR01714,2024-01-25 17:10:52,1528,Desktop,28.225.185.149,Website
SESSION08553,USR00045,2024-06-11 18:35:55,5023,Tablet,76.151.45.37,Website
SESSION08554,USR03228,2024-01-16 15:34:17,2464,Tablet,100.181.142.95,API
SESSION08555,USR07006,2024-10-18 17:37:18,1501,Mobile,194.138.66.236,App
SESSION08556,USR03803,2024-03-24 21:32:00,5540,Tablet,75.66.154.92,API
SESSION08557,USR05870,2024-06-14 09:15:36,4526,Desktop,126.26.2.145,App
SESSION08558,USR06676,2024-09-03 06:24:20,578,Desktop,180.71.24.86,API
SESSION08559,USR06481,2024-02-05 13:06:25,6601,Desktop,71.248.167.117,Website
SESSION08560,USR05812,2024-11-01 08:24:43,5404,Mobile,181.144.3.101,Website
SESSION08561,USR01951,2024-08-24 03:48:46,2724,Tablet,13.169.219.193,Website
SESSION08562,USR02985,2024-08-10 07:24:37,115,Tablet,28.227.82.249,App
SESSION08563,USR07524,2024-03-01 01:45:46,1310,Mobile,62.236.200.87,API
SESSION08564,USR03011,2024-03-29 08:04:30,2003,Desktop,54.18.122.19,Website
SESSION08565,USR09641,2024-04-29 12:42:52,5072,Desktop,141.50.61.152,API
SESSION08566,USR05814,2024-09-08 07:10:11,5818,Desktop,80.15.86.70,App
SESSION08567,USR03373,2024-03-06 01:53:10,2536,Tablet,201.143.208.24,API
SESSION08568,USR02317,2024-04-14 14:37:14,5251,Desktop,128.208.134.9,Website
SESSION08569,USR00419,2024-09-12 07:11:01,2798,Tablet,187.126.173.61,API
SESSION08570,USR09936,2024-12-09 21:03:52,4890,Desktop,96.115.201.3,App
SESSION08571,USR01848,2024-05-22 04:14:39,1000,Mobile,72.210.161.110,Website
SESSION08572,USR02310,2024-10-26 18:57:20,6201,Desktop,108.150.185.229,API
SESSION08573,USR05462,2024-10-28 00:58:28,407,Desktop,96.28.236.155,App
SESSION08574,USR00215,2024-07-16 21:25:38,1343,Tablet,101.1.10.201,App
SESSION08575,USR06762,2024-09-17 14:53:17,3135,Mobile,33.127.229.79,API
SESSION08576,USR04366,2024-07-14 18:01:19,526,Tablet,113.156.226.127,Website
SESSION08577,USR09063,2024-12-04 17:33:53,4463,Desktop,128.7.180.99,App
SESSION08578,USR08083,2024-03-21 08:45:06,1705,Tablet,44.203.154.93,API
SESSION08579,USR08380,2024-11-07 04:35:20,6340,Desktop,115.117.200.253,API
SESSION08580,USR04309,2024-05-22 14:13:19,228,Mobile,183.92.37.205,API
SESSION08581,USR02408,2024-04-16 13:13:57,186,Tablet,19.46.229.39,App
SESSION08582,USR06650,2024-10-20 17:18:23,605,Tablet,164.98.160.189,App
SESSION08583,USR09624,2024-07-02 00:25:19,5695,Mobile,187.234.96.98,App
SESSION08584,USR00841,2024-06-01 07:47:23,6168,Tablet,124.214.72.228,API
SESSION08585,USR09756,2024-01-04 09:47:13,7093,Tablet,70.83.72.92,API
SESSION08586,USR00528,2024-05-18 13:20:47,6157,Tablet,145.70.252.154,API
SESSION08587,USR08647,2024-08-03 20:42:35,409,Desktop,115.204.96.221,API
SESSION08588,USR02753,2023-12-26 05:59:55,1025,Mobile,151.70.81.196,API
SESSION08589,USR09117,2024-06-20 02:10:24,740,Tablet,101.112.36.3,Website
SESSION08590,USR00478,2024-11-18 17:10:29,2949,Desktop,192.79.214.184,App
SESSION08591,USR06212,2024-12-05 12:20:57,2475,Tablet,153.135.200.133,API
SESSION08592,USR07539,2024-11-01 19:31:28,4449,Mobile,67.98.21.223,API
SESSION08593,USR04082,2024-08-01 19:05:47,3206,Tablet,171.115.189.64,App
SESSION08594,USR06732,2024-06-30 20:56:27,828,Tablet,122.150.253.142,App
SESSION08595,USR06812,2024-12-09 17:20:00,5995,Tablet,98.222.71.198,API
SESSION08596,USR05939,2024-09-25 22:32:45,6611,Mobile,65.236.86.196,API
SESSION08597,USR04291,2024-06-03 08:11:47,1636,Tablet,125.141.242.111,API
SESSION08598,USR04996,2024-02-14 15:38:23,3344,Mobile,153.103.240.134,API
SESSION08599,USR04722,2024-07-24 14:25:08,1966,Mobile,166.233.4.60,Website
SESSION08600,USR02789,2024-09-19 08:54:13,5299,Desktop,187.222.32.42,Website
SESSION08601,USR05599,2024-01-29 12:58:57,6221,Mobile,20.97.234.203,Website
SESSION08602,USR03079,2024-01-06 01:59:24,5758,Mobile,79.252.117.234,API
SESSION08603,USR06005,2024-07-07 11:06:36,932,Desktop,208.17.167.232,API
SESSION08604,USR04074,2024-09-27 16:03:03,3555,Mobile,136.182.160.2,API
SESSION08605,USR03191,2024-10-11 10:19:11,3731,Tablet,196.248.26.210,Website
SESSION08606,USR07610,2024-07-24 19:16:49,2232,Tablet,131.17.226.196,Website
SESSION08607,USR01285,2024-01-06 14:12:00,5280,Desktop,6.163.184.26,API
SESSION08608,USR04342,2024-05-18 22:03:29,2828,Mobile,43.0.245.89,Website
SESSION08609,USR05096,2024-09-14 20:22:08,5715,Desktop,171.188.201.235,App
SESSION08610,USR09434,2024-07-05 08:54:39,789,Desktop,49.168.31.131,App
SESSION08611,USR05187,2024-02-27 12:58:16,5804,Mobile,188.208.27.84,API
SESSION08612,USR00769,2024-02-09 06:27:43,5780,Tablet,5.152.28.80,API
SESSION08613,USR03350,2024-11-07 20:33:34,1238,Tablet,104.130.16.177,API
SESSION08614,USR04121,2024-06-07 08:41:17,2226,Desktop,58.15.114.191,Website
SESSION08615,USR08185,2024-12-03 04:04:39,2223,Tablet,55.8.86.2,Website
SESSION08616,USR03653,2024-01-31 06:52:35,1446,Desktop,53.172.124.126,App
SESSION08617,USR01117,2024-05-29 20:41:26,6223,Desktop,102.198.144.7,API
SESSION08618,USR00046,2024-10-06 18:33:38,716,Desktop,39.219.58.237,App
SESSION08619,USR09043,2024-08-15 07:40:17,731,Tablet,198.233.135.45,App
SESSION08620,USR01822,2024-11-27 16:30:13,4185,Desktop,216.117.237.199,API
SESSION08621,USR02954,2024-06-25 05:22:20,6171,Tablet,149.65.102.162,API
SESSION08622,USR07115,2024-05-16 04:10:53,2613,Desktop,29.216.175.53,API
SESSION08623,USR04772,2024-07-13 14:15:15,4119,Mobile,179.143.113.222,API
SESSION08624,USR01912,2024-03-05 05:56:33,3484,Desktop,17.33.106.252,API
SESSION08625,USR08522,2024-08-31 10:11:33,3926,Mobile,181.176.6.70,API
SESSION08626,USR05340,2024-08-09 01:12:47,3575,Mobile,20.25.138.5,App
SESSION08627,USR02782,2024-09-14 20:38:04,3077,Mobile,216.199.46.28,Website
SESSION08628,USR01782,2024-11-10 18:09:04,2267,Tablet,118.201.86.178,Website
SESSION08629,USR03076,2024-12-10 15:34:25,1901,Desktop,29.171.22.234,Website
SESSION08630,USR09778,2024-01-22 18:37:12,1498,Tablet,2.41.74.159,Website
SESSION08631,USR02586,2024-12-13 20:29:10,6502,Mobile,106.79.173.56,API
SESSION08632,USR02095,2024-03-13 01:30:04,1069,Tablet,59.87.226.146,App
SESSION08633,USR00580,2024-04-18 06:54:32,5433,Tablet,6.10.211.161,App
SESSION08634,USR07499,2024-07-14 02:28:36,6559,Tablet,130.251.119.25,Website
SESSION08635,USR09997,2024-01-14 19:52:02,5105,Tablet,203.189.117.137,API
SESSION08636,USR01291,2024-01-09 21:48:10,150,Tablet,107.9.36.215,Website
SESSION08637,USR02785,2024-05-12 09:54:06,6763,Tablet,214.163.240.8,API
SESSION08638,USR04985,2024-11-11 16:00:13,5673,Tablet,48.25.181.113,App
SESSION08639,USR05561,2024-09-28 12:06:35,3890,Desktop,30.193.202.109,Website
SESSION08640,USR06440,2024-07-08 20:52:38,6353,Mobile,120.229.129.18,Website
SESSION08641,USR04023,2024-09-04 08:48:05,698,Desktop,164.157.77.131,App
SESSION08642,USR08086,2024-07-25 23:02:14,4149,Desktop,197.66.39.193,Website
SESSION08643,USR06943,2024-10-07 17:02:08,6034,Desktop,132.103.37.86,App
SESSION08644,USR03290,2024-10-23 06:27:31,2709,Mobile,157.80.35.8,App
SESSION08645,USR00850,2024-01-09 09:43:42,6169,Mobile,106.78.29.252,App
SESSION08646,USR03409,2024-11-14 05:25:29,3578,Mobile,119.132.241.237,App
SESSION08647,USR08058,2024-11-08 02:14:35,1922,Mobile,156.34.173.149,Website
SESSION08648,USR01130,2024-02-14 13:34:30,4659,Desktop,156.19.44.119,Website
SESSION08649,USR01481,2024-09-28 00:38:46,5794,Mobile,136.183.9.12,API
SESSION08650,USR09515,2024-10-29 03:17:54,580,Mobile,193.17.159.192,App
SESSION08651,USR02694,2024-06-24 14:29:00,6594,Mobile,197.5.20.196,Website
SESSION08652,USR07925,2024-06-05 15:25:09,174,Mobile,42.9.64.125,App
SESSION08653,USR08933,2024-01-14 08:51:37,7087,Mobile,217.185.12.7,App
SESSION08654,USR00841,2024-11-13 05:39:37,39,Mobile,24.121.178.178,API
SESSION08655,USR07020,2024-01-11 11:24:59,1127,Mobile,98.67.244.56,Website
SESSION08656,USR04897,2024-02-19 22:04:34,6142,Desktop,21.1.24.209,Website
SESSION08657,USR07480,2024-08-20 08:09:53,47,Mobile,189.157.235.223,App
SESSION08658,USR01771,2024-06-11 19:49:15,5272,Mobile,13.61.196.109,API
SESSION08659,USR00193,2024-11-22 02:24:11,3484,Desktop,181.156.197.139,App
SESSION08660,USR06148,2024-01-24 17:10:13,4970,Desktop,165.180.227.109,App
SESSION08661,USR08174,2024-08-29 10:09:46,3404,Mobile,110.104.114.235,API
SESSION08662,USR04512,2024-01-30 05:28:06,7156,Mobile,58.2.181.120,App
SESSION08663,USR02240,2024-01-29 07:37:02,4794,Desktop,54.185.80.208,API
SESSION08664,USR08572,2024-01-19 09:00:21,3967,Tablet,119.28.11.62,API
SESSION08665,USR06627,2024-10-24 13:34:12,6164,Mobile,133.133.206.236,Website
SESSION08666,USR09190,2024-07-26 16:13:21,6425,Tablet,52.41.109.171,Website
SESSION08667,USR07272,2024-12-09 10:02:12,2400,Desktop,151.30.88.144,API
SESSION08668,USR08496,2024-04-03 06:26:51,1887,Mobile,91.47.255.107,Website
SESSION08669,USR07779,2024-06-19 13:15:11,1207,Mobile,14.84.179.64,App
SESSION08670,USR07072,2024-07-01 09:00:53,3615,Desktop,175.255.90.211,API
SESSION08671,USR02353,2024-11-07 23:50:36,1728,Mobile,83.47.219.96,API
SESSION08672,USR03288,2024-08-30 20:17:22,1095,Desktop,61.215.104.51,App
SESSION08673,USR05102,2024-04-15 00:56:05,6887,Desktop,212.11.88.36,Website
SESSION08674,USR06724,2024-08-26 05:50:30,623,Desktop,45.26.45.84,Website
SESSION08675,USR03566,2024-03-23 09:20:13,1570,Tablet,10.175.254.101,Website
SESSION08676,USR03175,2024-08-19 16:57:02,247,Mobile,71.9.86.62,API
SESSION08677,USR08914,2024-11-17 04:17:48,6882,Mobile,220.17.179.155,Website
SESSION08678,USR07005,2024-04-23 06:35:57,5327,Mobile,111.121.105.226,App
SESSION08679,USR02682,2024-11-17 11:31:41,5348,Desktop,155.89.233.219,Website
SESSION08680,USR03489,2024-11-29 02:39:15,6403,Tablet,52.83.69.156,Website
SESSION08681,USR04027,2024-06-20 05:48:23,4847,Desktop,182.109.93.176,API
SESSION08682,USR05252,2023-12-20 22:21:18,2702,Tablet,2.114.253.159,App
SESSION08683,USR03189,2024-10-01 07:36:59,1894,Tablet,81.67.146.221,API
SESSION08684,USR05361,2024-05-22 12:47:46,5685,Desktop,36.39.226.169,App
SESSION08685,USR06304,2024-08-31 04:04:11,6688,Desktop,32.90.249.128,Website
SESSION08686,USR06993,2024-09-26 02:19:41,282,Desktop,79.6.227.27,API
SESSION08687,USR06622,2024-04-11 16:25:33,4054,Mobile,61.28.155.46,API
SESSION08688,USR05631,2024-09-14 17:13:21,713,Tablet,67.196.206.115,App
SESSION08689,USR01167,2024-07-07 06:16:16,2154,Tablet,53.52.125.235,API
SESSION08690,USR01466,2024-01-26 03:45:48,4679,Tablet,69.196.226.248,API
SESSION08691,USR03184,2024-10-06 04:15:41,1798,Mobile,23.76.42.182,Website
SESSION08692,USR01986,2023-12-30 00:34:15,1405,Mobile,154.114.130.152,App
SESSION08693,USR03449,2024-04-20 15:35:53,4701,Desktop,114.73.230.222,API
SESSION08694,USR06006,2024-05-20 03:55:18,2452,Mobile,212.175.74.240,API
SESSION08695,USR06404,2024-03-24 03:57:41,1090,Tablet,61.27.100.88,API
SESSION08696,USR02058,2024-07-28 22:13:55,5960,Desktop,41.227.100.192,API
SESSION08697,USR09060,2024-10-20 22:21:58,5018,Desktop,189.117.114.124,API
SESSION08698,USR04178,2024-07-29 15:25:19,2504,Mobile,102.17.220.52,App
SESSION08699,USR06957,2024-02-13 20:50:37,2321,Mobile,209.127.173.31,App
SESSION08700,USR05629,2024-10-10 16:58:08,5892,Desktop,118.171.192.210,App
SESSION08701,USR00484,2024-05-06 19:33:11,2753,Desktop,149.49.84.209,App
SESSION08702,USR00769,2024-09-02 22:12:39,1291,Tablet,46.88.217.117,Website
SESSION08703,USR07812,2024-09-14 19:31:27,2431,Desktop,139.175.79.136,Website
SESSION08704,USR02067,2024-09-21 03:02:34,7098,Tablet,66.28.177.253,API
SESSION08705,USR08807,2024-02-19 23:46:04,1760,Desktop,180.55.13.21,Website
SESSION08706,USR04829,2024-02-17 21:57:26,2897,Tablet,209.32.125.245,App
SESSION08707,USR02325,2024-07-15 06:00:14,3424,Desktop,129.20.45.65,App
SESSION08708,USR04174,2024-03-09 13:51:36,4827,Tablet,215.45.212.105,API
SESSION08709,USR09281,2024-09-04 23:09:45,5725,Mobile,223.81.246.191,Website
SESSION08710,USR09229,2024-06-28 15:53:31,5189,Tablet,221.205.164.85,App
SESSION08711,USR03963,2024-02-25 11:19:31,7002,Tablet,5.157.182.200,API
SESSION08712,USR00083,2024-11-16 07:13:10,6982,Tablet,101.174.48.197,Website
SESSION08713,USR06654,2024-05-03 06:01:12,4176,Tablet,46.54.250.33,Website
SESSION08714,USR00220,2024-03-10 16:29:34,5436,Desktop,101.160.42.196,API
SESSION08715,USR08730,2024-06-21 22:01:45,6637,Mobile,58.219.19.55,API
SESSION08716,USR02685,2024-09-04 09:00:18,2764,Desktop,100.224.151.175,Website
SESSION08717,USR08903,2024-02-09 13:49:42,7126,Mobile,80.172.52.68,API
SESSION08718,USR00395,2024-05-11 00:57:59,1166,Mobile,47.108.167.178,App
SESSION08719,USR04250,2024-05-19 20:30:53,5383,Mobile,48.246.14.238,Website
SESSION08720,USR08735,2024-02-20 04:17:44,6845,Mobile,161.208.109.87,Website
SESSION08721,USR03366,2024-10-03 05:39:33,3444,Tablet,95.60.147.53,App
SESSION08722,USR08684,2024-04-11 14:05:37,1415,Mobile,115.236.99.245,Website
SESSION08723,USR08568,2024-04-27 03:53:08,4216,Mobile,104.254.232.202,App
SESSION08724,USR00045,2024-04-29 04:17:45,391,Tablet,84.147.145.144,App
SESSION08725,USR04103,2024-10-30 08:57:09,6218,Desktop,57.236.8.160,Website
SESSION08726,USR05774,2024-03-13 22:41:56,5780,Mobile,4.217.102.176,App
SESSION08727,USR03167,2024-07-29 08:19:40,2329,Desktop,190.177.52.2,Website
SESSION08728,USR08244,2024-12-12 19:53:23,5958,Mobile,55.200.85.63,Website
SESSION08729,USR03143,2024-03-30 04:34:30,6116,Mobile,58.100.62.242,App
SESSION08730,USR04122,2024-01-27 22:26:26,3427,Tablet,168.52.60.120,Website
SESSION08731,USR01613,2024-07-20 20:20:50,4827,Tablet,12.144.64.170,Website
SESSION08732,USR09514,2024-11-04 17:50:54,1259,Desktop,84.56.192.187,API
SESSION08733,USR06605,2024-05-16 02:06:24,1909,Tablet,119.142.122.56,App
SESSION08734,USR06210,2024-11-22 23:43:59,1254,Tablet,183.142.71.55,API
SESSION08735,USR03854,2024-02-11 04:15:54,5144,Mobile,135.139.136.10,App
SESSION08736,USR03689,2024-01-30 21:02:02,1640,Tablet,45.209.35.193,App
SESSION08737,USR05263,2024-06-23 21:10:13,879,Desktop,211.94.253.60,API
SESSION08738,USR05404,2023-12-28 09:34:47,3860,Desktop,115.246.240.249,Website
SESSION08739,USR01995,2024-03-24 19:58:56,7170,Desktop,136.211.99.207,Website
SESSION08740,USR09112,2024-11-23 10:19:33,2866,Desktop,19.171.35.52,App
SESSION08741,USR06661,2024-10-23 22:16:25,1049,Tablet,176.87.81.63,App
SESSION08742,USR04810,2024-06-26 17:13:13,5338,Tablet,35.164.182.234,App
SESSION08743,USR03033,2024-09-21 12:14:56,3456,Tablet,58.16.188.215,App
SESSION08744,USR04041,2024-10-01 10:42:38,4192,Mobile,116.30.14.211,Website
SESSION08745,USR01863,2024-07-12 12:46:52,6217,Tablet,17.37.45.151,App
SESSION08746,USR07074,2024-10-23 01:40:23,6598,Mobile,130.189.226.12,App
SESSION08747,USR06438,2024-04-15 10:29:59,6839,Mobile,79.176.239.207,API
SESSION08748,USR03128,2024-11-27 12:25:58,3715,Mobile,147.205.37.131,App
SESSION08749,USR00858,2023-12-19 17:04:57,5424,Tablet,126.73.115.163,App
SESSION08750,USR07375,2024-11-17 19:06:27,3645,Tablet,163.68.194.85,API
SESSION08751,USR04295,2024-05-24 15:39:03,3727,Desktop,217.193.79.156,App
SESSION08752,USR01318,2024-01-06 22:45:22,1348,Tablet,8.74.172.0,Website
SESSION08753,USR03226,2024-05-06 13:45:54,5254,Mobile,221.25.34.226,Website
SESSION08754,USR09115,2024-07-23 08:29:04,2554,Tablet,45.121.253.221,Website
SESSION08755,USR05536,2024-09-28 23:13:56,2521,Desktop,106.233.224.174,App
SESSION08756,USR04062,2024-04-07 00:49:15,1940,Desktop,189.12.95.103,App
SESSION08757,USR01608,2024-06-19 01:42:35,377,Tablet,74.162.20.34,App
SESSION08758,USR05547,2024-07-30 06:38:47,3609,Mobile,137.130.20.80,API
SESSION08759,USR03954,2024-02-17 15:24:28,3307,Mobile,148.112.241.39,API
SESSION08760,USR07524,2024-04-07 01:59:48,509,Mobile,204.1.2.71,App
SESSION08761,USR08066,2024-06-09 08:29:44,474,Mobile,215.57.104.18,Website
SESSION08762,USR01111,2024-03-21 02:19:15,277,Desktop,113.6.89.25,API
SESSION08763,USR00399,2024-01-01 13:24:20,6724,Desktop,151.170.13.35,App
SESSION08764,USR07660,2024-10-02 02:37:32,755,Desktop,158.196.237.168,API
SESSION08765,USR07248,2024-05-01 11:19:28,1782,Tablet,65.14.204.71,App
SESSION08766,USR00453,2024-04-02 14:40:52,2988,Mobile,199.199.83.77,App
SESSION08767,USR02712,2023-12-20 16:22:17,6056,Desktop,58.122.207.154,Website
SESSION08768,USR00009,2024-10-22 13:11:01,4665,Mobile,102.207.60.38,App
SESSION08769,USR03810,2024-01-20 02:33:11,6614,Desktop,141.214.17.138,App
SESSION08770,USR06417,2024-06-02 01:25:13,6586,Desktop,22.207.243.249,Website
SESSION08771,USR09402,2024-04-06 22:51:12,5760,Tablet,102.128.7.225,App
SESSION08772,USR01941,2024-06-21 10:08:48,1904,Desktop,192.159.231.18,API
SESSION08773,USR00819,2023-12-23 06:47:54,424,Mobile,65.211.36.77,Website
SESSION08774,USR03317,2024-04-21 17:02:38,12,Tablet,84.61.214.73,Website
SESSION08775,USR09614,2024-06-14 09:32:13,2195,Mobile,69.128.104.83,API
SESSION08776,USR07020,2024-06-30 19:11:49,296,Mobile,159.40.172.136,App
SESSION08777,USR09902,2024-04-14 06:28:41,4631,Desktop,158.17.204.249,API
SESSION08778,USR05442,2024-07-26 00:42:46,6596,Tablet,87.155.25.59,API
SESSION08779,USR00147,2024-05-27 20:53:47,5992,Desktop,69.10.150.189,API
SESSION08780,USR05595,2024-01-08 09:09:13,5423,Tablet,181.109.194.112,Website
SESSION08781,USR08380,2024-01-26 10:09:08,5626,Mobile,104.9.220.118,API
SESSION08782,USR05528,2024-06-06 06:05:37,6631,Tablet,181.179.90.176,API
SESSION08783,USR08649,2024-11-28 10:59:27,1035,Tablet,63.119.76.215,Website
SESSION08784,USR08109,2024-01-11 07:52:11,56,Tablet,1.254.41.54,Website
SESSION08785,USR03299,2024-02-06 07:10:14,2244,Tablet,199.25.76.54,Website
SESSION08786,USR07980,2024-07-19 22:00:59,316,Mobile,56.45.198.88,Website
SESSION08787,USR03890,2024-09-29 01:05:08,2524,Mobile,139.47.109.85,App
SESSION08788,USR08457,2024-10-12 03:38:20,3775,Tablet,54.39.107.139,Website
SESSION08789,USR01153,2023-12-27 01:49:26,1164,Desktop,133.228.253.33,API
SESSION08790,USR01652,2024-09-12 13:26:50,6122,Mobile,205.180.116.161,API
SESSION08791,USR03886,2024-05-23 03:19:36,3560,Tablet,173.132.189.204,API
SESSION08792,USR08486,2024-11-08 13:20:02,3680,Mobile,5.89.66.110,API
SESSION08793,USR02250,2024-04-13 01:04:44,451,Desktop,219.103.176.173,Website
SESSION08794,USR01280,2024-08-05 07:06:44,3162,Tablet,42.211.246.230,App
SESSION08795,USR09966,2024-03-11 10:58:18,846,Tablet,201.39.205.96,Website
